# index, id, name, city, country, IATA/FAA, ICAO, latitude, longitude, altitude, timezone, DST, _pos
232,453,Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,66.564796447754,25.830400466919,642,2.0,E,"array([5.88511179, 1.23335316])"
233,455,Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,61.943099975586,28.945100784302,311,2.0,E,"array([6.04254295, 1.19983794])"
234,458,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.414100646973,23.604400634766,390,2.0,E,"array([5.9136218 , 1.16424597])"
235,460,Turku Airport,Turku,Finland,TKU,EFTU,60.514099121094,22.262800216675,161,2.0,E,"array([5.90944908, 1.19432465])"
236,462,Vaasa Airport,Vaasa,Finland,VAA,EFVA,63.050701141357,21.762199401855,19,2.0,E,"array([5.90185626, 1.20251109])"
237,465,Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,54.6575012207,-6.2158298492399995,268,0.0,E,"array([5.98052148, 1.12781406])"
238,467,George Best Belfast City Airport,Belfast,United Kingdom,BHD,EGAC,54.618099212646484,-5.872499942779541,15,0.0,E,"array([5.98738747, 1.11685876])"
239,468,City of Derry Airport,Londonderry,United Kingdom,LDY,EGAE,55.04280090332031,-7.161109924316406,22,0.0,E,"array([5.91276692, 1.09495486])"
240,469,Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,52.453899383499994,-1.74802994728,327,0.0,E,"array([5.9764656 , 1.15690564])"
241,472,Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,EGBJ,51.89419937133789,-2.167220115661621,101,0.0,E,"array([5.8223288 , 1.03389113])"
242,478,Manchester Airport,Manchester,United Kingdom,MAN,EGCC,53.35369873046875,-2.2749500274658203,257,0.0,E,"array([5.99156753, 1.1513571 ])"
243,481,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,EGHQ,50.44060134887695,-4.995409965515137,390,0.0,E,"array([5.9244561, 1.0996896])"
244,488,Cardiff International Airport,Cardiff,United Kingdom,CWL,EGFF,51.39670181274414,-3.343329906463623,220,0.0,E,"array([5.95103425, 1.12525008])"
245,490,Bristol Airport,Bristol,United Kingdom,BRS,EGGD,51.382702,-2.71909,622,0.0,E,"array([5.96263003, 1.14432209])"
246,491,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,53.33359909057617,-2.849720001220703,80,0.0,E,"array([5.9525326 , 1.13252261])"
247,492,London Luton Airport,London,United Kingdom,LTN,EGGW,51.874698638916016,-0.36833301186561584,526,0.0,E,"array([5.95614861, 1.15580889])"
248,494,Bournemouth Airport,Bournemouth,United Kingdom,BOH,EGHH,50.779998779296875,-1.8424999713897705,38,0.0,E,"array([5.94447077, 1.12204466])"
249,495,Southampton Airport,Southampton,United Kingdom,SOU,EGHI,50.95029830932617,-1.3567999601364136,44,0.0,E,"array([5.94476358, 1.11494145])"
250,497,Alderney Airport,Alderney,Guernsey,ACI,EGJA,49.706104,-2.21472,290,0.0,E,"array([5.88366482, 1.04914712])"
251,498,Guernsey Airport,Guernsey,Guernsey,GCI,EGJB,49.435001373291016,-2.6019699573516846,336,0.0,E,"array([5.9525528 , 1.10292501])"
252,499,Jersey Airport,Jersey,Jersey,JER,EGJJ,49.20790100097656,-2.195509910583496,277,0.0,E,"array([5.98085523, 1.11981711])"
253,502,London Gatwick Airport,London,United Kingdom,LGW,EGKK,51.148102,-0.190278,202,0.0,E,"array([5.98690876, 1.15188537])"
254,503,London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055278,19,0.0,E,"array([5.97459336, 1.12557752])"
255,507,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83,0.0,E,"array([6.02064035, 1.16482151])"
256,508,Southend Airport,Southend,United Kingdom,SEN,EGMC,51.5713996887207,0.6955559849739075,49,0.0,E,"array([5.99927068, 1.1240184 ])"
257,514,Blackpool International Airport,Blackpool,United Kingdom,BLK,EGNH,53.77170181274414,-3.0286099910736084,34,0.0,E,"array([5.95847507, 1.09946962])"
258,515,Humberside Airport,Humberside,United Kingdom,HUY,EGNJ,53.57440185546875,-0.350832998752594,121,0.0,E,"array([5.98056773, 1.09310929])"
259,517,Leeds Bradford Airport,Leeds,United Kingdom,LBA,EGNM,53.86589813232422,-1.6605700254440308,681,0.0,E,"array([5.97865374, 1.15170698])"
260,519,Hawarden Airport,Hawarden,United Kingdom,CEG,EGNR,53.1781005859375,-2.9777801036834717,45,0.0,E,"array([5.87779605, 1.09082403])"
261,520,Isle of Man Airport,Isle Of Man,Isle of Man,IOM,EGNS,54.08330154418945,-4.623889923095703,52,0.0,E,"array([5.93859482, 1.09347185])"
262,521,Newcastle Airport,Newcastle,United Kingdom,NCL,EGNT,55.037498474121094,-1.6916699409484863,266,0.0,E,"array([5.98343516, 1.14887492])"
263,522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV,54.50920104980469,-1.4294099807739258,120,0.0,E,"array([6.0399317 , 1.15148052])"
264,523,East Midlands Airport,East Midlands,United Kingdom,EMA,EGNX,52.8311004639,-1.32806003094,306,0.0,E,"array([5.96007253, 1.13806104])"
265,529,Kirkwall Airport,Kirkwall,United Kingdom,KOI,EGPA,58.957801818847656,-2.9049999713897705,50,0.0,E,"array([5.82901949, 1.07115372])"
266,530,Sumburgh Airport,Sumburgh,United Kingdom,LSI,EGPB,59.87889862060547,-1.2955600023269653,20,0.0,E,"array([5.89729764, 1.0748382 ])"
267,531,Wick Airport,Wick,United Kingdom,WIC,EGPC,58.458900451660156,-3.09306001663208,126,0.0,E,"array([5.87787894, 1.08033944])"
268,532,Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,EGPD,57.201900482177734,-2.197779893875122,215,0.0,E,"array([5.95723796, 1.12469624])"
269,533,Inverness Airport,Inverness,United Kingdom,INV,EGPE,57.54249954223633,-4.047500133514404,31,0.0,E,"array([5.9306981 , 1.10704833])"
270,534,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,55.8718986511,-4.43306016922,26,0.0,E,"array([5.96523382, 1.12486457])"
271,535,Edinburgh Airport,Edinburgh,United Kingdom,EDI,EGPH,55.95000076293945,-3.372499942779541,135,0.0,E,"array([5.96435043, 1.13976393])"
272,536,Islay Airport,Islay,United Kingdom,ILY,EGPI,55.68190002441406,-6.256669998168945,56,0.0,E,"array([5.85559656, 1.05173799])"
273,537,Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,EGPK,55.5093994140625,-4.586669921875,65,0.0,E,"array([5.95056755, 1.11931733])"
274,538,Benbecula Airport,Benbecula,United Kingdom,BEB,EGPL,57.48109817504883,-7.3627800941467285,19,0.0,E,"array([5.86998486, 1.05456224])"
275,540,Dundee Airport,Dundee,United Kingdom,DND,EGPN,56.45249938964844,-3.025830030441284,17,0.0,E,"array([5.82497566, 1.09499688])"
276,541,Stornoway Airport,Stornoway,United Kingdom,SYY,EGPO,58.215599060058594,-6.331110000610352,26,0.0,E,"array([5.89954438, 1.08346395])"
277,542,Tiree Airport,Tiree,United Kingdom,TRE,EGPU,56.49919891357422,-6.869170188903809,38,0.0,E,"array([5.86317666, 1.04493776])"
278,547,Norwich International Airport,Norwich,United Kingdom,NWI,EGSH,52.6758003235,1.28278005123,117,0.0,E,"array([5.98478171, 1.10148186])"
279,548,London Stansted Airport,London,United Kingdom,STN,EGSS,51.8849983215,0.234999999404,348,0.0,E,"array([5.9461476 , 1.14252943])"
280,552,Exeter International Airport,Exeter,United Kingdom,EXT,EGTE,50.73440170288086,-3.4138898849487305,102,0.0,E,"array([5.94926967, 1.1094532 ])"
281,579,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,EGYP,-51.82279968261719,-58.447200775146484,244,-3.0,U,"array([5.93183281, 0.80176702])"
282,580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11,1.0,E,"array([5.99996162, 1.16850488])"
283,582,Maastricht Aachen Airport,Maastricht,Netherlands,MST,EHBK,50.911701,5.77014,375,1.0,E,"array([5.92209783, 1.11747782])"
284,585,Eindhoven Airport,Eindhoven,Netherlands,EIN,EHEH,51.4500999451,5.37452983856,74,1.0,E,"array([5.94898969, 1.14835373])"
285,586,Eelde Airport,Groningen,Netherlands,GRQ,EHGG,53.1197013855,6.57944011688,17,1.0,E,"array([5.91444562, 1.11779818])"
286,591,Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,EHRD,51.956902,4.43722,-15,1.0,E,"array([5.95749297, 1.14307096])"
287,596,Cork Airport,Cork,Ireland,ORK,EICK,51.84130096435547,-8.491109848022461,502,0.0,E,"array([5.98514703, 1.13274229])"
288,599,Dublin Airport,Dublin,Ireland,DUB,EIDW,53.421299,-6.27007,242,0.0,E,"array([5.98684258, 1.1420195 ])"
289,600,Ireland West Knock Airport,Connaught,Ireland,NOC,EIKN,53.910301208496094,-8.818490028381348,665,0.0,E,"array([5.94250552, 1.10842774])"
290,601,Kerry Airport,Kerry,Ireland,KIR,EIKY,52.18090057373047,-9.52377986907959,112,0.0,E,"array([5.91583694, 1.11028124])"
291,603,Shannon Airport,Shannon,Ireland,SNN,EINN,52.702,-8.92482,46,0.0,E,"array([5.97571155, 1.11797309])"
292,605,Waterford Airport,Waterford,Ireland,WAT,EIWF,52.187198638916016,-7.0869598388671875,119,0.0,E,"array([5.93228818, 1.07089073])"
293,607,Aarhus Airport,Aarhus,Denmark,AAR,EKAH,56.2999992371,10.619000434899998,82,1.0,E,"array([5.90017621, 1.1560475 ])"
294,608,Billund Airport,Billund,Denmark,BLL,EKBI,55.7402992249,9.15178012848,247,1.0,E,"array([5.9520601 , 1.15976267])"
295,609,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.617900848389,12.656000137329,17,1.0,E,"array([5.97287636, 1.16786608])"
296,610,Esbjerg Airport,Esbjerg,Denmark,EBJ,EKEB,55.525902,8.5534,97,1.0,E,"array([5.88561997, 1.07129665])"
297,612,Karup Airport,Karup,Denmark,KRP,EKKA,56.29750061035156,9.124629974365234,170,1.0,E,"array([5.86605621, 1.08563977])"
298,618,Bornholm Airport,Ronne,Denmark,RNN,EKRN,55.06330108642578,14.759599685668945,52,1.0,E,"array([5.83589793, 1.17920981])"
299,619,Sønderborg Airport,Soenderborg,Denmark,SGD,EKSB,54.96440124511719,9.791729927062988,24,1.0,E,"array([5.84266495, 1.12252755])"
300,625,Vagar Airport,Vagar,Faroe Islands,FAE,EKVG,62.0635986328125,-7.277219772338867,280,0.0,E,"array([5.88781061, 1.12291347])"
301,628,Aalborg Airport,Aalborg,Denmark,AAL,EKYT,57.0927589138,9.84924316406,10,1.0,E,"array([5.94384106, 1.18887943])"
302,629,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,LUX,ELLX,49.6233333,6.2044444,1234,1.0,E,"array([5.97978351, 1.15872708])"
303,630,Ålesund Airport,Alesund,Norway,AES,ENAL,62.5625,6.119699954986572,69,1.0,E,"array([5.92222011, 1.16914823])"
304,631,Andøya Airport,Andoya,Norway,ANX,ENAN,69.292503356934,16.144199371338,43,1.0,E,"array([5.76532659, 1.12754707])"
305,632,Alta Airport,Alta,Norway,ALF,ENAT,69.976097106934,23.371700286865,9,1.0,E,"array([5.79879505, 1.15146581])"
306,634,Brønnøysund Airport,Bronnoysund,Norway,BNN,ENBN,65.461097717285,12.217499732971,25,1.0,E,"array([5.83636271, 1.135741  ])"
307,635,Bodø Airport,Bodo,Norway,BOO,ENBO,67.26920318603516,14.365300178527832,42,1.0,E,"array([5.80983731, 1.12977135])"
308,636,Bergen Airport Flesland,Bergen,Norway,BGO,ENBR,60.29339981,5.218140125,170,1.0,E,"array([5.92739261, 1.14761246])"
309,637,Båtsfjord Airport,Batsfjord,Norway,BJF,ENBS,70.60050201416,29.691400527954,490,1.0,E,"array([5.6541643, 1.1677098])"
310,638,Kristiansand Airport,Kristiansand,Norway,KRS,ENCN,58.204201,8.08537,57,1.0,E,"array([5.91548026, 1.15548681])"
311,640,Bardufoss Airport,Bardufoss,Norway,BDU,ENDU,69.055801391602,18.540399551392,252,1.0,E,"array([5.79672928, 1.13105028])"
312,641,"Harstad/Narvik Airport, Evenes",Harstad/Narvik,Norway,EVE,ENEV,68.491302490234,16.678100585938,84,1.0,E,"array([5.85985038, 1.14199187])"
313,642,Leirin Airport,Fagernes,Norway,VDB,ENFG,61.015598297119,9.2880601882935,2697,1.0,E,"array([5.8037887 , 1.14159246])"
314,643,Florø Airport,Floro,Norway,FRO,ENFL,61.583599090576,5.0247201919556,37,1.0,E,"array([5.84996545, 1.14240683])"
315,644,Oslo Lufthavn,Oslo,Norway,OSL,ENGM,60.121,11.0502,681,1.0,E,"array([5.93649031, 1.16284046])"
316,645,Haugesund Airport,Haugesund,Norway,HAU,ENHD,59.34529876709,5.2083601951599,86,1.0,E,"array([5.91331656, 1.14719464])"
317,646,Hasvik Airport,Hasvik,Norway,HAA,ENHK,70.486701965332,22.139699935913,21,1.0,E,"array([5.7216356 , 1.14030012])"
318,647,Kristiansund Airport (Kvernberget),Kristiansund,Norway,KSU,ENKB,63.111801147461,7.824520111084,204,1.0,E,"array([5.88073749, 1.12835059])"
319,649,Kirkenes Airport (Høybuktmoen),Kirkenes,Norway,KKN,ENKR,69.725799560547,29.891300201416,283,1.0,E,"array([5.80253365, 1.16074579])"
320,651,Molde Airport,Molde,Norway,MOL,ENML,62.744701385498,7.2624998092651,10,1.0,E,"array([5.88123426, 1.14515981])"
321,652,Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF,ENMS,65.783996582031,13.214900016785,237,1.0,E,"array([5.78585295, 1.1108922 ])"
322,653,Banak Airport,Lakselv,Norway,LKL,ENNA,70.068801879883,24.973499298096,25,1.0,E,"array([5.73984   , 1.14777941])"
323,655,Ørland Airport,Orland,Norway,OLA,ENOL,63.69889831542969,9.604000091552734,28,1.0,E,"array([5.8124841 , 1.11730771])"
324,656,Røros Airport,Roros,Norway,RRS,ENRO,62.578399658203,11.342300415039,2054,1.0,E,"array([5.80215247, 1.12105771])"
325,657,"Moss Airport, Rygge",Rygge,Norway,RYG,ENRY,59.378817,10.785439,174,1.0,E,"array([5.94321678, 1.15208007])"
326,658,"Svalbard Airport, Longyear",Svalbard,Norway,LYR,ENSB,78.246101379395,15.465600013733,88,1.0,E,"array([5.84073952, 1.14410619])"
327,659,Skien Airport,Skien,Norway,SKE,ENSN,59.185001373291016,9.566940307617188,463,1.0,E,"array([5.79685795, 1.0903553 ])"
328,660,Stord Airport,Stord,Norway,SRP,ENSO,59.791900634765625,5.340849876403809,160,1.0,E,"array([5.85106074, 1.12121629])"
329,662,Sandnessjøen Airport (Stokka),Sandnessjoen,Norway,SSJ,ENST,65.956802368164,12.468899726868,56,1.0,E,"array([5.82597471, 1.13914805])"
330,663,"Tromsø Airport,",Tromso,Norway,TOS,ENTC,69.68329620361328,18.918899536132812,31,1.0,E,"array([5.83749017, 1.15116068])"
331,664,"Sandefjord Airport, Torp",Sandefjord,Norway,TRF,ENTO,59.1866989136,10.258600235,286,1.0,E,"array([5.93467179, 1.15791493])"
332,665,Trondheim Airport Værnes,Trondheim,Norway,TRD,ENVA,63.4578018,10.9239998,56,1.0,E,"array([5.89765729, 1.14733978])"
333,666,Stavanger Airport Sola,Stavanger,Norway,SVG,ENZV,58.876701354,5.6377801895,29,1.0,E,"array([5.93778209, 1.15395886])"
334,668,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,GDN,EPGD,54.377601623535156,18.46619987487793,489,1.0,E,"array([5.94647251, 1.16286606])"
335,669,Kraków John Paul II International Airport,Krakow,Poland,KRK,EPKK,50.077702,19.7848,791,1.0,E,"array([5.95953085, 1.1598126 ])"
336,671,Katowice International Airport,Katowice,Poland,KTW,EPKT,50.4743,19.08,995,1.0,E,"array([5.941263  , 1.17765725])"
